rank,canonical_id,card_index,option_index,name,subname,cycle,slot,p3_opportunity_weight,p4_choice_weight,p5_popularity,included_in_generated,generated_count
1,10017,1,,Stouthearted,,11,,15.657246770746262,15.657246770746262,1.0,True,1
2,10018,1,,"""Where's Pa?""",,11,,15.657246770746262,15.657246770746262,1.0,True,1
3,01000,1,,Random Basic Weakness,,1,,15.922932527282358,14.906689835548883,0.9361774164405807,False,0
4,01091,1,,Overpower,,1,,15.922932527282358,13.453445640143002,0.8449100451246567,True,2
5,01091,2,,Overpower,,1,,15.922932527282358,13.260736234396262,0.8328074123077085,True,2
6,10116,1,,Long Shot,,11,,15.657246770746262,11.518314908692576,0.7356539165118865,True,2
7,04201,1,,Take Heart,,4,,9.0734480824151,6.592395971137716,0.7265590667691354,True,2
8,10116,2,,Long Shot,,11,,15.657246770746262,11.252201330734115,0.7186577241509369,True,2
9,03039,1,,Resourceful,,3,,12.069186175504925,8.435770087525693,0.6989510282513125,True,2
10,04201,2,,Take Heart,,4,,9.0734480824151,5.801777766668655,0.6394237024304859,True,2
11,03039,2,,Resourceful,,3,,12.069186175504925,7.701470087525694,0.6381101406121524,True,2
12,60115,1,,Glory,,7,,14.13998050971939,7.7954869105000615,0.5513081793246944,True,2
13,60115,2,,Glory,,7,,14.13998050971939,7.7954869105000615,0.5513081793246944,True,2
14,08125,1,,In the Thick of It,,9,,13.411317314555788,7.027159573971741,0.5239723592510119,True,1
15,01080,1,,Lucky!,,1,,15.922932527282358,8.107634465679178,0.5091797287834734,True,2
16,10111,1,,Sparrow Mask,The Wanderer's Companion,11,Mask,15.657246770746262,7.185918901485188,0.4589516283866228,True,1
17,11085,1,,Profane Idol,,12,Accessory,11.999999999999998,5.333333333333333,0.4444444444444445,True,2
18,11085,2,,Profane Idol,,12,Accessory,11.999999999999998,5.333333333333333,0.4444444444444445,True,2
19,01080,2,,Lucky!,,1,,15.922932527282358,6.60235411448092,0.4146443566955047,True,2
20,10110,1,,Pitchfork,,11,Hand x2,15.657246770746262,6.226981467612017,0.3977060308742406,True,2
21,10110,2,,Pitchfork,,11,Hand x2,15.657246770746262,6.034221515146182,0.38539480174895246,True,2
22,05114,1,,Meat Cleaver,,5,Hand,16.729090682388232,6.326131333012476,0.3781515357360334,True,2
23,05114,2,,Meat Cleaver,,5,Hand,16.729090682388232,6.326131333012476,0.3781515357360334,True,2
